14.28571429;59.33333333;7.333333333;0;0;0
25;0;62;4.666666667;0;0
33.33333333;0;63.33333333;3.333333333;0;0
40;0;51.33333333;15.33333333;0;0
45.45454545;0;30;35.33333333;1.333333333;0
50;0;10.66666667;49.33333333;6;0
57.14285714;0;0;45.33333333;21.33333333;0
