15.25423729;60.41666667;6.140666667;0.109333333;0;0
28.57142857;32.41;29.07666667;4.872;0.308;0
37.5;17.04333333;34.536;12.86933333;2.217333333;0
50;3.900666667;21.09933333;29.11333333;11.13466667;1.418666667
