11.39240506;69.765;5.235;0;0;0
22.22222222;48.75;23.58;2.5485;0.1215;0
36.36363636;20.08725;37.38375;15.34875;2.18025;0
51.72413793;2.25375;18.76875;34.03425;18.42825;1.515
