10;89;11;0;0
18;78;22;0;0
32;52;48;0;0
37;40;60;0;0
40;34;66;0;0
50;0;99;1;0
51;0;98;2;0
15;90;10;0;0
35;51;49;0;0
55;0;77;23;0
