23.9;5.3;70.9;0.074753173;65.16064257;27.91164659;0;0;0;0.803212851;6.124497992;65.16064257;100;-0.261676628;;
24.7;15.8;59.5;0.265546218;44.75298539;16.43286573;17.37126311;0;0;5.611222445;15.83166333;62.1242485;100;0;;NEREA
27.4;19.3;53.2;0.362781955;36.15479234;12.1242485;24.56665054;0;0;6.513026052;20.64128257;60.72144289;100;0;;
24.5;25.9;49.7;0.521126761;23.4601954;7.221664995;34.51372636;0;0;11.0330993;23.77131394;57.97392177;100;0;;
25;5;70;0.071428571;61.38812513;27.65543638;4.389524819;0;0;1.323774588;5.243139077;65.77764995;100;0;;
25;10;65;0.153846154;56.72001367;21.85490276;7.844414822;0;0;2.442115967;11.13855278;64.56442849;100;0;;
25;15;60;0.25;49.1344311;16.56533733;14.21605701;0;0;4.372651669;15.71152289;63.35048811;100;0;;FERNANDES
25;20;55;0.363636364;42.70271192;12.24954672;18.66805603;0;0;5.959480033;20.4202053;61.37076795;100;0;;
25;25;50;0.5;34.17546608;8.326278772;24.18664839;0;0;8.02568932;25.28591744;58.36211447;100;0;;
